ts,open,high,low,close,volume
1768016400000,3085.55,3086.94,3084.42,3085.17,76.00667
1768016700000,3085.17,3087.14,3085.17,3087.13,39.25996
1768017000000,3087.13,3088.01,3086.95,3088.01,30.9701
1768017300000,3088.01,3089.11,3086.33,3086.56,151.92193
1768017600000,3086.56,3087.64,3083.9,3084.29,373.42271
1768017900000,3084.29,3084.29,3081.5,3083.23,128.79756
1768018200000,3083.23,3083.87,3082.2,3083.26,47.87297
1768018500000,3083.26,3083.37,3081.61,3082.46,111.10827
1768018800000,3082.46,3083.74,3082.46,3082.81,73.87482
1768019100000,3082.81,3082.99,3082.05,3082.99,70.34407
1768019400000,3082.99,3084.66,3082.99,3084.0,68.81821
1768019700000,3084.0,3084.32,3082.29,3083.14,103.14032
1768020000000,3083.14,3084.75,3083.14,3084.75,21.05213
1768020300000,3084.75,3084.75,3083.78,3084.58,32.55184
1768020600000,3084.58,3085.59,3083.52,3083.52,101.4433
1768020900000,3083.52,3085.22,3078.8,3080.02,617.1102
1768021200000,3080.02,3081.85,3080.02,3080.44,62.91248
1768021500000,3080.44,3083.78,3080.44,3083.78,49.18753
1768021800000,3083.78,3085.3,3083.78,3084.55,62.83242
1768022100000,3084.55,3084.75,3083.9,3083.91,20.10724
1768022400000,3083.91,3084.69,3083.6,3083.89,23.05308
1768022700000,3083.89,3085.28,3083.89,3085.28,35.44779
1768023000000,3085.28,3085.38,3084.18,3084.44,23.34554
1768023300000,3084.44,3086.34,3084.38,3086.33,40.67678
1768023600000,3086.33,3087.67,3086.33,3087.28,84.54859
1768023900000,3087.28,3087.97,3086.92,3087.67,21.98231
1768024200000,3087.67,3087.67,3086.2,3086.81,38.06412
1768024500000,3086.81,3087.54,3086.33,3086.77,61.30409
1768024800000,3086.77,3087.34,3086.31,3087.01,41.7749
1768025100000,3087.01,3087.74,3086.56,3087.64,55.69662
1768025400000,3087.64,3087.68,3087.35,3087.46,25.61746
1768025700000,3087.46,3087.49,3084.27,3084.27,124.32739
1768026000000,3084.27,3084.62,3083.4,3084.5,42.18125
1768026300000,3084.5,3086.94,3084.5,3086.93,25.99844
1768026600000,3086.93,3087.44,3086.73,3087.35,51.24537
1768026900000,3087.35,3088.36,3087.35,3087.89,27.78156
1768027200000,3087.89,3087.91,3087.22,3087.41,35.3589
1768027500000,3087.41,3089.1,3087.41,3087.91,51.89761
1768027800000,3087.91,3088.62,3087.91,3088.11,40.43415
1768028100000,3088.11,3088.11,3087.08,3087.62,38.09526
1768028400000,3087.62,3089.61,3087.61,3089.61,55.08815
1768028700000,3089.61,3090.34,3088.68,3089.44,113.13322
1768029000000,3089.44,3093.67,3089.43,3092.24,244.80105
1768029300000,3092.24,3092.44,3090.64,3090.95,23.40287
1768029600000,3090.95,3092.3,3090.14,3091.41,98.62597
1768029900000,3091.41,3091.5,3090.53,3091.5,49.59726
1768030200000,3091.5,3092.84,3091.09,3092.56,71.6588
1768030500000,3092.56,3092.87,3091.35,3091.44,71.0023
1768030800000,3091.44,3091.56,3089.7,3090.63,65.85236
1768031100000,3090.63,3091.83,3090.51,3091.52,31.40479
1768031400000,3091.52,3092.22,3091.35,3092.05,37.74597
1768031700000,3092.05,3093.37,3092.05,3092.88,92.82748
1768032000000,3092.88,3093.28,3091.95,3092.99,58.84018
1768032300000,3092.99,3093.15,3089.88,3089.88,63.1957
1768032600000,3089.88,3091.17,3089.88,3090.83,85.64912
1768032900000,3090.83,3091.33,3089.46,3089.47,51.66948
1768033200000,3089.47,3091.56,3089.47,3089.62,233.38682
1768033500000,3089.62,3090.79,3089.53,3089.56,100.40113
1768033800000,3089.56,3089.84,3087.5,3088.37,128.05678
1768034100000,3088.37,3089.26,3088.18,3089.02,33.50571
1768034400000,3089.02,3089.04,3088.76,3089.04,5.10295
1768034700000,3089.04,3089.6,3088.68,3088.8,41.2991
1768035000000,3088.8,3089.67,3088.8,3089.66,45.23015
1768035300000,3089.66,3090.44,3089.66,3090.43,55.22112
1768035600000,3090.43,3091.64,3090.05,3090.42,101.90845
1768035900000,3090.42,3091.6,3089.45,3089.53,89.89985
1768036200000,3089.53,3090.19,3089.53,3090.19,32.26965
1768036500000,3090.19,3090.64,3090.18,3090.63,14.38563
1768036800000,3090.63,3091.73,3090.63,3091.73,75.1795
1768037100000,3091.73,3093.1,3091.73,3092.07,56.54043
1768037400000,3092.07,3092.14,3091.14,3091.75,46.57363
1768037700000,3091.75,3093.33,3091.16,3092.98,53.88769
1768038000000,3092.98,3093.45,3092.35,3093.45,34.77579
1768038300000,3093.45,3099.56,3093.45,3095.21,429.48245
1768038600000,3095.21,3096.6,3094.29,3096.28,120.60998
1768038900000,3096.28,3097.5,3095.2,3096.09,126.84153
1768039200000,3096.09,3097.54,3095.35,3097.54,87.21759
1768039500000,3097.54,3098.38,3096.23,3097.55,57.97677
1768039800000,3097.55,3097.56,3096.43,3097.46,58.30934
1768040100000,3097.46,3099.02,3097.46,3098.37,59.21887
1768040400000,3098.37,3098.9,3096.6,3096.61,75.58364
1768040700000,3096.61,3096.61,3095.26,3095.93,54.16643
1768041000000,3095.93,3095.93,3094.35,3095.34,106.19196
1768041300000,3095.34,3097.15,3095.33,3096.96,65.79294
1768041600000,3096.96,3099.98,3096.79,3098.27,99.37615
1768041900000,3098.27,3100.83,3098.26,3100.23,152.16629
1768042200000,3100.23,3104.12,3098.21,3098.94,293.90522
1768042500000,3098.94,3103.84,3098.44,3103.3,641.83969
1768042800000,3103.3,3103.98,3099.72,3099.92,149.08775
1768043100000,3099.92,3099.92,3099.05,3099.33,37.04605
1768043400000,3099.33,3100.7,3099.33,3100.05,63.85147
1768043700000,3100.05,3100.54,3097.67,3097.68,65.18748
1768044000000,3097.68,3099.08,3097.68,3098.04,36.31471
1768044300000,3098.04,3098.06,3097.15,3097.7,50.3412
1768044600000,3097.7,3098.98,3097.69,3097.84,38.87162
1768044900000,3097.84,3097.86,3096.57,3096.62,32.22205
1768045200000,3096.62,3097.3,3096.3,3096.97,29.98953
1768045500000,3096.97,3096.99,3095.51,3095.52,19.41325
1768045800000,3095.52,3096.13,3094.86,3095.34,90.61287
1768046100000,3095.34,3097.1,3095.33,3097.1,23.03819
1768046400000,3097.1,3098.85,3097.09,3098.42,158.55912
1768046700000,3098.42,3099.61,3098.33,3098.7,74.69232
1768047000000,3098.7,3099.73,3098.53,3099.73,60.55131
1768047300000,3099.73,3104.71,3099.72,3100.9,251.87859
1768047600000,3100.9,3101.14,3097.53,3097.54,102.27364
1768047900000,3097.54,3097.71,3096.52,3096.77,37.15279
1768048200000,3096.77,3098.72,3093.74,3095.64,186.87205
1768048500000,3095.64,3097.41,3095.64,3096.69,47.60198
1768048800000,3096.69,3097.47,3096.68,3097.46,35.9579
1768049100000,3097.46,3098.97,3097.46,3098.96,45.27964
1768049400000,3098.96,3099.01,3097.19,3098.67,82.54798
1768049700000,3098.67,3099.6,3098.23,3099.56,100.78336
1768050000000,3099.56,3099.57,3097.69,3097.7,51.1521
1768050300000,3097.7,3099.45,3097.69,3098.81,45.69408
1768050600000,3098.81,3099.02,3096.54,3096.8,26.19607
1768050900000,3096.8,3098.65,3096.69,3098.65,60.81723
1768051200000,3098.65,3099.09,3096.44,3096.45,114.07932
1768051500000,3096.45,3097.24,3095.98,3096.24,62.56781
1768051800000,3096.24,3098.0,3096.23,3097.99,35.77166
1768052100000,3097.99,3098.27,3096.6,3098.08,55.93447
1768052400000,3098.08,3098.51,3097.5,3098.08,84.25136
1768052700000,3098.08,3098.29,3096.91,3097.09,51.52952
1768053000000,3097.09,3097.22,3094.85,3095.17,85.71928
1768053300000,3095.17,3095.68,3093.62,3095.04,89.56707
1768053600000,3095.04,3095.04,3094.41,3094.58,55.40357
1768053900000,3094.58,3095.07,3093.82,3095.06,112.22177
1768054200000,3095.06,3095.84,3089.14,3094.62,465.07173
1768054500000,3094.62,3095.97,3092.18,3095.97,151.72602
1768054800000,3095.97,3096.91,3094.82,3095.33,84.55314
1768055100000,3095.33,3096.48,3094.38,3094.38,40.86956
1768055400000,3094.38,3094.39,3091.51,3091.51,177.77199
1768055700000,3091.51,3093.24,3091.51,3092.16,58.95182
1768056000000,3092.16,3093.13,3091.28,3091.3,54.86158
1768056300000,3091.3,3092.58,3091.3,3091.38,69.86701
1768056600000,3091.38,3091.55,3090.88,3091.33,42.30008
1768056900000,3091.33,3092.0,3091.33,3092.0,42.83537
1768057200000,3092.0,3094.8,3092.0,3094.76,40.73927
1768057500000,3094.76,3095.28,3092.96,3095.28,75.36177
1768057800000,3095.28,3095.39,3094.39,3094.55,33.01201
1768058100000,3094.55,3094.74,3093.52,3094.69,71.61732
1768058400000,3094.69,3094.69,3093.72,3093.72,45.94879
1768058700000,3093.72,3093.73,3092.5,3093.37,43.22798
1768059000000,3093.37,3095.05,3093.36,3095.04,44.85303
1768059300000,3095.04,3095.96,3093.81,3095.96,93.94497
1768059600000,3095.96,3096.51,3093.84,3095.84,192.23977
1768059900000,3095.84,3095.91,3094.18,3095.91,45.23823
1768060200000,3095.91,3096.29,3095.17,3096.29,46.30881
1768060500000,3096.29,3096.29,3095.6,3095.68,38.64449
1768060800000,3095.68,3096.04,3095.19,3096.03,79.79899
1768061100000,3096.03,3097.76,3095.85,3097.2,83.0758
1768061400000,3097.2,3097.23,3094.44,3094.69,139.71018
1768061700000,3094.69,3094.69,3092.22,3092.89,169.03901
1768062000000,3092.89,3094.59,3092.89,3094.38,52.53129
1768062300000,3094.38,3094.9,3094.36,3094.89,14.54495
1768062600000,3094.89,3095.67,3093.9,3095.41,150.20442
1768062900000,3095.41,3096.96,3095.41,3096.7,62.5215
1768063200000,3096.7,3097.44,3095.84,3097.44,86.24376
1768063500000,3097.44,3097.44,3095.7,3095.7,50.0625
1768063800000,3095.7,3095.71,3095.0,3095.46,27.48899
1768064100000,3095.46,3095.88,3095.46,3095.87,13.38133
1768064400000,3095.87,3096.94,3095.87,3096.94,21.13547
1768064700000,3096.94,3097.27,3096.66,3097.27,59.49701
1768065000000,3097.27,3099.21,3097.27,3098.76,192.12235
1768065300000,3098.76,3098.98,3098.32,3098.74,58.82233
1768065600000,3098.74,3098.74,3098.22,3098.44,24.9673
1768065900000,3098.44,3099.04,3097.94,3097.95,55.02743
1768066200000,3097.95,3097.95,3097.17,3097.17,37.34753
1768066500000,3097.17,3097.19,3097.01,3097.19,20.12535
1768066800000,3097.19,3097.19,3096.91,3096.93,18.36392
1768067100000,3096.93,3097.0,3095.46,3095.76,69.95167
1768067400000,3095.76,3097.35,3094.15,3094.16,127.19696
1768067700000,3094.16,3094.24,3092.09,3093.03,113.17504
1768068000000,3093.03,3094.11,3092.37,3092.37,44.48533
1768068300000,3092.37,3093.06,3090.5,3092.46,209.16263
1768068600000,3092.46,3092.52,3091.21,3092.52,40.04195
1768068900000,3092.52,3093.29,3091.8,3093.29,60.43105
1768069200000,3093.29,3093.86,3092.97,3093.29,187.78845
1768069500000,3093.29,3094.2,3092.78,3094.19,93.7712
1768069800000,3094.19,3094.2,3090.64,3093.49,219.13144
1768070100000,3093.49,3093.66,3093.34,3093.34,30.90963
1768070400000,3093.34,3093.65,3093.34,3093.51,25.48536
1768070700000,3093.51,3093.51,3093.0,3093.01,82.27855
1768071000000,3093.01,3093.01,3092.06,3092.24,46.31524
1768071300000,3092.24,3093.35,3092.23,3092.92,84.40746
1768071600000,3092.92,3093.41,3092.92,3093.41,27.66806
1768071900000,3093.41,3094.0,3092.39,3092.39,41.94693
1768072200000,3092.39,3093.14,3092.39,3093.14,43.25088
1768072500000,3093.14,3093.14,3092.09,3092.09,41.0214
1768072800000,3092.09,3092.86,3091.94,3091.94,56.82266
1768073100000,3091.94,3092.23,3091.77,3091.81,25.29321
1768073400000,3091.81,3092.45,3090.87,3091.24,53.31993
1768073700000,3091.24,3092.16,3091.0,3092.16,62.70332
1768074000000,3092.16,3092.47,3092.15,3092.46,13.14107
1768074300000,3092.46,3092.47,3090.29,3091.63,64.68867
1768074600000,3091.63,3091.97,3091.31,3091.79,17.98798
1768074900000,3091.79,3092.41,3091.11,3092.4,34.47769
1768075200000,3092.4,3092.74,3090.12,3091.5,149.31158
1768075500000,3091.5,3092.59,3091.49,3092.06,30.4565
1768075800000,3092.06,3093.83,3092.06,3092.63,159.10169
1768076100000,3092.63,3092.63,3091.85,3091.85,32.33701
1768076400000,3091.85,3091.86,3091.39,3091.42,40.22932
1768076700000,3091.42,3091.72,3091.41,3091.52,49.76002
1768077000000,3091.52,3093.2,3089.75,3089.94,204.76378
1768077300000,3089.94,3090.21,3089.78,3089.78,18.3674
1768077600000,3089.78,3090.08,3088.97,3088.97,59.57004
1768077900000,3088.97,3089.78,3088.92,3089.77,76.95364
1768078200000,3089.77,3090.87,3089.46,3089.78,121.95573
1768078500000,3089.78,3089.81,3089.31,3089.81,36.76885
1768078800000,3089.81,3090.23,3088.88,3090.23,95.06141
1768079100000,3090.23,3090.23,3085.23,3086.64,204.26696
1768079400000,3086.64,3089.48,3086.64,3087.8,258.1073
1768079700000,3087.8,3088.75,3087.62,3087.98,57.80752
1768080000000,3087.98,3090.11,3087.97,3090.1,27.86783
1768080300000,3090.1,3090.11,3089.46,3089.58,40.83812
1768080600000,3089.58,3090.29,3089.18,3089.6,70.59288
1768080900000,3089.6,3089.61,3087.1,3087.1,229.45006
1768081200000,3087.1,3088.11,3086.78,3087.24,56.91895
1768081500000,3087.24,3087.25,3085.74,3086.52,129.22673
1768081800000,3086.52,3086.53,3086.31,3086.31,62.19733
1768082100000,3086.31,3086.32,3086.05,3086.05,38.39639
1768082400000,3086.05,3086.06,3083.74,3083.82,189.2819
1768082700000,3083.82,3084.66,3083.49,3083.71,100.24289
1768083000000,3083.71,3085.79,3082.25,3082.25,419.17718
1768083300000,3082.25,3082.3,3078.74,3081.67,256.43124
1768083600000,3081.67,3081.67,3080.04,3080.07,56.36284
1768083900000,3080.07,3083.18,3080.07,3083.18,97.95269
1768084200000,3083.18,3089.13,3082.99,3087.77,192.90742
1768084500000,3087.77,3089.98,3087.6,3088.84,74.95193
1768084800000,3088.84,3089.18,3086.92,3087.74,173.74529
1768085100000,3087.74,3087.75,3084.27,3085.05,88.0438
1768085400000,3085.05,3085.06,3082.05,3082.05,54.08124
1768085700000,3082.05,3082.6,3080.22,3080.73,120.04429
1768086000000,3080.73,3084.84,3079.88,3083.12,308.03518
1768086300000,3083.12,3085.93,3081.53,3085.93,134.53257
1768086600000,3085.93,3086.21,3084.53,3084.67,110.41701
1768086900000,3084.67,3086.37,3084.62,3084.62,72.97552
1768087200000,3084.62,3086.97,3084.62,3085.67,66.10392
1768087500000,3085.67,3087.55,3085.32,3087.3,94.85051
1768087800000,3087.3,3088.72,3086.58,3088.1,88.40337
1768088100000,3088.1,3088.1,3085.9,3086.53,35.9855
1768088400000,3086.53,3088.18,3086.3,3088.04,58.77907
1768088700000,3088.04,3088.6,3086.91,3088.59,50.76204
1768089000000,3088.59,3089.85,3088.31,3088.36,171.88562
1768089300000,3088.36,3088.36,3085.84,3086.96,109.35028
1768089600000,3086.96,3087.14,3085.05,3085.31,229.20418
1768089900000,3085.31,3086.87,3084.81,3085.95,49.37859
1768090200000,3085.95,3088.29,3085.95,3088.25,146.43705
1768090500000,3088.25,3091.96,3087.48,3087.49,410.55057
1768090800000,3087.49,3091.3,3087.1,3091.29,154.86184
1768091100000,3091.29,3091.74,3090.29,3091.61,111.12554
1768091400000,3091.61,3091.61,3089.99,3090.18,30.6703
1768091700000,3090.18,3090.3,3088.56,3090.2,85.1128
1768092000000,3090.2,3090.2,3088.32,3088.35,30.37655
1768092300000,3088.35,3091.42,3088.35,3090.99,49.60769
1768092600000,3090.99,3092.66,3090.57,3092.51,63.76393
1768092900000,3092.51,3093.02,3091.96,3092.28,80.78478
1768093200000,3092.28,3092.72,3091.93,3092.51,131.34251
1768093500000,3092.51,3094.17,3092.51,3092.96,77.54787
1768093800000,3092.96,3092.96,3091.39,3091.59,47.58879
1768094100000,3091.59,3092.93,3091.59,3092.93,34.46941
1768094400000,3092.93,3093.65,3088.97,3089.84,243.33744
1768094700000,3089.84,3092.6,3089.83,3092.37,50.29517
1768095000000,3092.37,3092.38,3090.4,3091.08,78.0053
1768095300000,3091.08,3091.16,3089.9,3091.04,78.41825
1768095600000,3091.04,3092.98,3091.03,3092.97,44.86876
1768095900000,3092.97,3094.93,3092.97,3094.28,53.43532
1768096200000,3094.28,3095.38,3094.28,3094.54,53.39681
1768096500000,3094.54,3095.67,3094.54,3095.67,27.76374
1768096800000,3095.67,3095.7,3094.47,3094.51,57.46593
1768097100000,3094.51,3094.52,3093.41,3094.37,40.61593
1768097400000,3094.37,3097.16,3094.37,3096.7,88.95391
1768097700000,3096.7,3097.47,3096.7,3096.73,40.49419
1768098000000,3096.73,3097.2,3094.42,3094.92,105.30031
1768098300000,3094.92,3095.28,3094.8,3094.81,50.72965
1768098600000,3094.81,3094.89,3092.69,3092.94,42.30616
1768098900000,3092.94,3093.76,3092.93,3093.76,45.77295
1768099200000,3093.76,3094.64,3093.76,3094.63,20.90115
1768099500000,3094.63,3095.66,3093.78,3094.86,51.21569
1768099800000,3094.86,3094.86,3092.08,3092.44,46.58265
1768100100000,3092.44,3093.62,3092.44,3092.65,37.492
1768100400000,3092.65,3093.28,3092.57,3092.84,25.226
1768100700000,3092.84,3094.0,3092.01,3093.17,62.62241
1768101000000,3093.17,3094.28,3092.53,3093.68,90.87924
1768101300000,3093.68,3096.61,3093.68,3096.6,79.15269
1768101600000,3096.6,3096.61,3093.9,3095.14,122.34194
1768101900000,3095.14,3095.82,3094.72,3095.01,47.78022
1768102200000,3095.01,3095.47,3094.0,3095.46,58.59667
1768102500000,3095.46,3095.94,3095.38,3095.65,23.36721
1768102800000,3095.65,3096.49,3095.65,3096.46,17.89083
1768103100000,3096.46,3097.39,3096.46,3097.18,51.09116
1768103400000,3097.18,3097.85,3096.69,3096.7,72.58293
1768103700000,3096.7,3097.58,3096.7,3097.24,24.89711
1768104000000,3097.24,3097.24,3095.76,3096.72,85.69055
1768104300000,3096.72,3098.84,3095.55,3097.82,114.49971
1768104600000,3097.82,3097.83,3096.18,3096.43,71.34576
1768104900000,3096.43,3097.34,3095.83,3096.0,102.22777
1768105200000,3096.0,3096.0,3094.85,3095.65,52.08654
1768105500000,3095.65,3095.66,3095.24,3095.55,9.40929
1768105800000,3095.55,3097.22,3095.55,3096.63,110.6352
1768106100000,3096.63,3099.76,3096.01,3096.01,105.93092
1768106400000,3096.01,3096.67,3095.21,3095.68,62.66633
1768106700000,3095.68,3096.68,3095.68,3096.66,17.46385
1768107000000,3096.66,3097.45,3096.66,3097.44,31.06955
1768107300000,3097.44,3098.27,3097.44,3098.17,80.1567
1768107600000,3098.17,3098.71,3097.48,3097.89,66.59926
1768107900000,3097.89,3099.37,3097.89,3099.22,55.94694
1768108200000,3099.22,3099.23,3098.23,3098.31,22.03895
1768108500000,3098.31,3098.32,3097.18,3097.47,40.53548
1768108800000,3097.47,3097.48,3096.37,3096.41,40.02367
1768109100000,3096.41,3097.69,3096.41,3097.53,42.20209
1768109400000,3097.53,3098.41,3097.53,3098.37,20.97187
1768109700000,3098.37,3099.23,3098.24,3099.23,24.46374
1768110000000,3099.23,3100.93,3098.89,3100.28,65.78045
1768110300000,3100.28,3102.76,3100.17,3100.34,215.5736
1768110600000,3100.34,3100.79,3098.06,3098.9,86.63017
1768110900000,3098.9,3099.48,3098.3,3099.48,103.12172
1768111200000,3099.48,3100.98,3098.93,3100.55,66.23312
1768111500000,3100.55,3100.55,3098.29,3100.23,97.41139
1768111800000,3100.23,3100.58,3098.86,3099.89,174.79307
1768112100000,3099.89,3099.98,3092.4,3093.01,216.27993
1768112400000,3093.01,3094.02,3089.98,3093.27,346.69672
1768112700000,3093.27,3094.82,3092.61,3093.97,53.6542
1768113000000,3093.97,3094.08,3093.01,3093.16,25.57816
1768113300000,3093.16,3093.4,3092.85,3093.23,40.68841
1768113600000,3093.23,3094.14,3093.19,3094.08,38.05383
1768113900000,3094.08,3094.99,3094.08,3094.81,31.09946
1768114200000,3094.81,3097.02,3094.81,3097.02,30.4596
1768114500000,3097.02,3097.99,3097.01,3097.43,50.89311
1768114800000,3097.43,3098.4,3097.43,3097.47,36.43742
1768115100000,3097.47,3097.47,3096.4,3096.57,48.22883
1768115400000,3096.57,3096.57,3095.03,3095.51,50.51909
1768115700000,3095.51,3095.95,3094.97,3094.97,13.67988
1768116000000,3094.97,3096.65,3094.68,3096.65,61.2162
1768116300000,3096.65,3096.66,3094.41,3094.81,23.67492
1768116600000,3094.81,3095.23,3094.44,3095.23,51.84519
1768116900000,3095.23,3095.23,3092.74,3093.76,63.02103
1768117200000,3093.76,3094.73,3093.75,3094.72,29.14668
1768117500000,3094.72,3095.3,3094.68,3094.96,36.54855
1768117800000,3094.96,3095.1,3093.88,3094.87,60.1447
1768118100000,3094.87,3095.51,3094.87,3095.5,22.06734
1768118400000,3095.5,3095.78,3093.77,3093.77,144.08846
1768118700000,3093.77,3094.93,3092.77,3094.84,60.57265
1768119000000,3094.84,3095.79,3094.64,3095.23,27.00657
1768119300000,3095.23,3097.3,3095.23,3097.22,37.94279
1768119600000,3097.22,3098.29,3097.15,3097.87,31.60702
1768119900000,3097.87,3097.88,3097.12,3097.42,34.85742
1768120200000,3097.42,3099.55,3097.42,3099.54,79.41235
1768120500000,3099.54,3101.16,3098.87,3099.0,66.35442
1768120800000,3099.0,3100.97,3098.09,3100.3,76.91657
1768121100000,3100.3,3100.3,3098.69,3099.96,39.76292
1768121400000,3099.96,3100.32,3099.71,3099.72,48.59372
1768121700000,3099.72,3108.25,3099.28,3103.4,377.83229
1768122000000,3103.4,3104.55,3103.01,3104.35,56.22745
1768122300000,3104.35,3104.35,3102.97,3103.03,66.52122
1768122600000,3103.03,3104.28,3102.84,3103.42,67.11394
1768122900000,3103.42,3104.18,3103.04,3104.17,81.45133
1768123200000,3104.17,3106.04,3104.17,3105.71,91.18141
1768123500000,3105.71,3106.31,3104.88,3106.31,68.91603
1768123800000,3106.31,3109.5,3105.51,3105.61,247.55045
1768124100000,3105.61,3105.61,3100.57,3101.04,248.55199
1768124400000,3101.04,3102.68,3100.79,3102.67,80.65319
1768124700000,3102.67,3104.52,3102.23,3103.91,93.40349
1768125000000,3103.91,3105.32,3103.91,3104.72,39.63137
1768125300000,3104.72,3104.98,3104.16,3104.28,33.25876
1768125600000,3104.28,3106.05,3102.55,3103.2,61.27263
1768125900000,3103.2,3105.4,3102.42,3105.39,63.76755
1768126200000,3105.39,3108.24,3105.39,3107.95,146.35734
1768126500000,3107.95,3108.36,3106.55,3106.98,107.1232
1768126800000,3106.98,3107.08,3105.97,3105.98,39.15821
1768127100000,3105.98,3106.02,3104.46,3106.02,74.69499
1768127400000,3106.02,3107.17,3104.58,3106.46,108.68884
1768127700000,3106.46,3108.59,3106.46,3107.14,64.85034
1768128000000,3107.14,3107.55,3105.12,3105.23,86.19636
1768128300000,3105.23,3105.63,3105.21,3105.22,43.55246
1768128600000,3105.22,3107.78,3105.21,3106.82,105.03011
1768128900000,3106.82,3107.99,3106.82,3107.78,20.89071
1768129200000,3107.78,3107.78,3106.2,3106.56,43.24669
1768129500000,3106.56,3106.73,3104.12,3104.17,86.40545
1768129800000,3104.17,3105.57,3104.17,3104.33,71.31842
1768130100000,3104.33,3104.57,3103.39,3104.57,62.83124
1768130400000,3104.57,3104.92,3104.01,3104.33,50.11303
1768130700000,3104.33,3106.41,3104.33,3106.4,41.83911
1768131000000,3106.4,3107.97,3106.4,3106.41,83.17241
1768131300000,3106.41,3107.13,3106.41,3106.88,33.25756
1768131600000,3106.88,3107.64,3106.36,3106.51,47.38302
1768131900000,3106.51,3106.51,3105.2,3105.45,58.61631
1768132200000,3105.45,3105.57,3105.2,3105.2,18.49818
1768132500000,3105.2,3105.51,3103.46,3105.51,108.97402
1768132800000,3105.51,3107.75,3105.08,3107.75,74.94739
1768133100000,3107.75,3109.11,3106.49,3106.94,124.66793
1768133400000,3106.94,3108.97,3106.94,3108.96,46.77861
1768133700000,3108.96,3110.88,3107.22,3110.28,92.93037
1768134000000,3110.28,3110.28,3108.11,3109.22,99.52832
1768134300000,3109.22,3110.52,3107.83,3110.19,95.7377
1768134600000,3110.19,3113.38,3108.59,3108.66,253.97656
1768134900000,3108.66,3109.66,3108.1,3109.54,55.73912
1768135200000,3109.54,3112.96,3109.54,3111.39,117.32505
1768135500000,3111.39,3116.91,3111.28,3115.35,315.06118
1768135800000,3115.35,3115.99,3112.71,3115.09,127.03704
1768136100000,3115.09,3116.09,3114.04,3114.04,117.36348
1768136400000,3114.04,3115.57,3112.38,3113.08,124.91283
1768136700000,3113.08,3114.67,3112.5,3113.47,108.92066
1768137000000,3113.47,3115.45,3113.47,3115.41,87.14772
1768137300000,3115.41,3116.52,3114.16,3115.1,119.19255
1768137600000,3115.1,3115.64,3111.85,3112.06,181.215
1768137900000,3112.06,3112.66,3108.47,3112.52,400.94738
1768138200000,3112.52,3112.52,3109.35,3110.06,109.17599
1768138500000,3110.06,3112.94,3109.93,3112.93,116.29855
1768138800000,3112.93,3113.53,3107.3,3107.54,115.8257
1768139100000,3107.54,3110.11,3107.39,3110.1,104.93115
1768139400000,3110.1,3112.41,3110.1,3111.91,131.95073
1768139700000,3111.91,3111.91,3109.21,3109.8,62.25434
1768140000000,3109.8,3112.8,3109.73,3112.3,138.24253
1768140300000,3112.3,3114.22,3112.3,3114.18,102.8605
1768140600000,3114.18,3115.19,3113.87,3113.93,84.6793
1768140900000,3113.93,3114.79,3112.8,3113.52,57.12973
1768141200000,3113.52,3115.44,3113.52,3114.84,85.40811
1768141500000,3114.84,3115.72,3114.79,3115.72,36.67141
1768141800000,3115.72,3118.53,3112.67,3115.73,229.82966
1768142100000,3115.73,3116.38,3114.18,3116.36,122.67989
1768142400000,3116.36,3117.41,3113.33,3115.5,104.21292
1768142700000,3115.5,3116.22,3114.91,3114.91,60.84517
1768143000000,3114.91,3119.84,3113.04,3119.15,246.05034
1768143300000,3119.15,3129.72,3118.76,3125.64,913.62387
1768143600000,3125.64,3130.99,3122.23,3123.44,534.98619
1768143900000,3123.44,3124.09,3120.87,3121.69,328.69111
1768144200000,3121.69,3122.82,3117.7,3119.42,307.90081
1768144500000,3119.42,3123.39,3117.85,3119.72,146.411
1768144800000,3119.72,3124.43,3119.66,3123.88,228.12727
1768145100000,3123.88,3124.99,3121.69,3122.07,133.5804
1768145400000,3122.07,3125.38,3122.07,3122.78,209.52468
1768145700000,3122.78,3124.92,3122.67,3122.78,76.0695
1768146000000,3122.78,3124.24,3113.7,3116.6,358.15755
1768146300000,3116.6,3116.81,3110.03,3113.11,365.86611
1768146600000,3113.11,3116.38,3112.39,3114.93,166.5654
1768146900000,3114.93,3118.55,3114.21,3118.21,103.07593
1768147200000,3118.21,3121.37,3117.81,3119.99,165.51486
1768147500000,3119.99,3121.07,3118.53,3118.64,95.25536
1768147800000,3118.64,3118.79,3115.76,3116.67,144.53149
1768148100000,3116.67,3119.19,3116.05,3119.18,97.31405
1768148400000,3119.18,3120.38,3117.66,3120.28,80.02787
1768148700000,3120.28,3125.14,3119.29,3123.72,384.10931
1768149000000,3123.72,3147.46,3123.33,3138.34,2287.83136
1768149300000,3138.34,3142.7,3138.12,3138.72,580.04673
1768149600000,3138.72,3141.0,3135.78,3136.53,490.52162
1768149900000,3136.53,3139.23,3131.82,3133.03,504.76514
1768150200000,3133.03,3133.89,3127.01,3130.7,628.57926
1768150500000,3130.7,3131.53,3129.44,3129.65,171.09294
1768150800000,3129.65,3131.26,3127.61,3128.95,167.3199
1768151100000,3128.95,3132.07,3128.08,3131.57,170.77828
1768151400000,3131.57,3134.09,3130.7,3131.43,204.15163
